# Based on IANA (Ver: tzdata2018g)
# I18NOK:FileNotLocalizable
#
# sas_historictimezone.txt
# zone
# tzid;format;offset;save;mode;untilYear;untilMonth;untilDay;untilDOW;untilTime;timeType

Asia/Ust-Nera;+09/+10;32400;Russia;1;1981;4;1;-1;0;0
Asia/Ust-Nera;+08;28800;0;1;1930;6;21;-1;0;0
Asia/Ust-Nera;LMT;34374;0;1;1919;12;15;-1;0;0
Asia/Vientiane;+07;25200;0;1;3999;1;1;-1;0;0
Asia/Vientiane;BMT;24124;0;1;1920;4;1;-1;0;0
Asia/Vientiane;LMT;24124;0;1;1880;1;1;-1;0;0
Asia/Vladivostok;+10;36000;0;1;3999;1;1;-1;0;0
Asia/Vladivostok;+11;39600;0;1;2014;10;26;-1;7200;2
Asia/Vladivostok;+10/+11;36000;Russia;1;2011;3;27;-1;7200;2
Asia/Vladivostok;+09/+10;32400;Russia;1;1992;1;19;-1;7200;2
Asia/Vladivostok;+10/+11;36000;Russia;1;1991;3;31;-1;7200;2
Asia/Vladivostok;+09;32400;0;1;1930;6;21;-1;0;0
Asia/Vladivostok;LMT;31651;0;1;1922;11;15;-1;0;0
Asia/Yakutsk;+09;32400;0;1;3999;1;1;-1;0;0
Asia/Yakutsk;+10;36000;0;1;2014;10;26;-1;7200;2
Asia/Yakutsk;+09/+10;32400;Russia;1;2011;3;27;-1;7200;2
Asia/Yakutsk;+08/+09;28800;Russia;1;1992;1;19;-1;7200;2
Asia/Yakutsk;+09/+10;32400;Russia;1;1991;3;31;-1;7200;2
Asia/Yakutsk;+08;28800;0;1;1930;6;21;-1;0;0
Asia/Yakutsk;LMT;31138;0;1;1919;12;15;-1;0;0
Asia/Yangon;+0630;23400;0;1;3999;1;1;-1;0;0
Asia/Yangon;+09;32400;0;1;1945;5;3;-1;0;0
Asia/Yangon;+0630;23400;0;1;1942;5;1;-1;0;0
Asia/Yangon;RMT;23087;0;1;1920;1;1;-1;0;0
Asia/Yangon;LMT;23087;0;1;1880;1;1;-1;0;0
Asia/Yekaterinburg;+05;18000;0;1;3999;1;1;-1;0;0
Asia/Yekaterinburg;+06;21600;0;1;2014;10;26;-1;7200;2
Asia/Yekaterinburg;+05/+06;18000;Russia;1;2011;3;27;-1;7200;2
Asia/Yekaterinburg;+04/+05;14400;Russia;1;1992;1;19;-1;7200;2
Asia/Yekaterinburg;+05/+06;18000;Russia;1;1991;3;31;-1;7200;2
Asia/Yekaterinburg;+04;14400;0;1;1930;6;21;-1;0;0
Asia/Yekaterinburg;PMT;13505;0;1;1919;7;15;-1;14400;0
Asia/Yekaterinburg;LMT;14553;0;1;1916;7;3;-1;0;0
Asia/Yerevan;+04/+05;14400;Armenia;1;3999;1;1;-1;0;0
Asia/Yerevan;+04/+05;14400;RussiaAsia;1;2011;1;1;-1;0;0
Asia/Yerevan;+04;14400;0;1;1997;1;1;-1;0;0
Asia/Yerevan;+03/+04;10800;RussiaAsia;1;1995;9;24;-1;7200;2
Asia/Yerevan;+04/+05;14400;RussiaAsia;1;1991;3;31;-1;7200;2
Asia/Yerevan;+03;10800;0;1;1957;3;1;-1;0;0
Asia/Yerevan;LMT;10680;0;1;1924;5;2;-1;0;0
Atlantic/Azores;-01/+00;-3600;EU;1;3999;1;1;-1;0;0
Atlantic/Azores;WE%sT;0;EU;1;1993;3;28;-1;3600;1
Atlantic/Azores;-01/+00;-3600;W-Eur;1;1992;9;27;-1;3600;2
Atlantic/Azores;-01/+00;-3600;Port;1;1983;9;25;-1;3600;2
Atlantic/Azores;-02/-01;-7200;Port;1;1966;4;3;-1;7200;0
Atlantic/Azores;+00;-7200;Port;1;1945;8;25;-1;79200;2
Atlantic/Azores;-02/-01;-7200;Port;1;1945;4;21;-1;79200;2
Atlantic/Azores;+00;-7200;Port;1;1944;8;26;-1;79200;2
Atlantic/Azores;-02/-01;-7200;Port;1;1944;4;22;-1;79200;2
Atlantic/Azores;+00;-7200;Port;1;1943;8;28;-1;79200;2
Atlantic/Azores;-02/-01;-7200;Port;1;1943;4;17;-1;79200;2
Atlantic/Azores;+00;-7200;Port;1;1942;8;15;-1;79200;2
Atlantic/Azores;-02/-01;-7200;Port;1;1942;4;25;-1;79200;2
Atlantic/Azores;HMT;-6872;0;1;1912;1;1;-1;7200;1
Atlantic/Azores;LMT;-6160;0;1;1884;1;1;-1;0;0
Atlantic/Bermuda;A%sT;-14400;US;1;3999;1;1;-1;0;0
Atlantic/Bermuda;A%sT;-14400;Canada;1;1976;1;1;-1;0;0
Atlantic/Bermuda;AST;-14400;0;1;1974;4;28;-1;7200;0
Atlantic/Bermuda;LMT;-15558;0;1;1930;1;1;-1;7200;0
Atlantic/Canary;WE%sT;0;EU;1;3999;1;1;-1;0;0
Atlantic/Canary;WEST;0;3600;1;1980;9;28;-1;3600;1
Atlantic/Canary;WET;0;0;1;1980;4;6;-1;0;2
Atlantic/Canary;-01;-3600;0;1;1946;9;30;-1;3600;0
Atlantic/Canary;LMT;-3696;0;1;1922;3;1;-1;0;0
Atlantic/Cape_Verde;-01;-3600;0;1;3999;1;1;-1;0;0
Atlantic/Cape_Verde;-02;-7200;0;1;1975;11;25;-1;7200;0
Atlantic/Cape_Verde;-01;-7200;3600;1;1945;10;15;-1;0;0
Atlantic/Cape_Verde;-02;-7200;0;1;1942;9;1;-1;0;0
Atlantic/Cape_Verde;LMT;-5644;0;1;1912;1;1;-1;7200;1
Atlantic/Faeroe;WE%sT;0;EU;1;3999;1;1;-1;0;0
Atlantic/Faeroe;WET;0;0;1;1981;1;1;-1;0;0
Atlantic/Faeroe;LMT;-1624;0;1;1908;1;11;-1;0;0
Atlantic/Madeira;WE%sT;0;EU;1;3999;1;1;-1;0;0
Atlantic/Madeira;WE%sT;0;Port;1;1983;9;25;-1;3600;2
Atlantic/Madeira;-01/+00;-3600;Port;1;1966;4;3;-1;7200;0
Atlantic/Madeira;+01;-3600;Port;1;1945;8;25;-1;79200;2
Atlantic/Madeira;-01/+00;-3600;Port;1;1945;4;21;-1;79200;2
Atlantic/Madeira;+01;-3600;Port;1;1944;8;26;-1;79200;2
Atlantic/Madeira;-01/+00;-3600;Port;1;1944;4;22;-1;79200;2
Atlantic/Madeira;+01;-3600;Port;1;1943;8;28;-1;79200;2
Atlantic/Madeira;-01/+00;-3600;Port;1;1943;4;17;-1;79200;2
Atlantic/Madeira;+01;-3600;Port;1;1942;8;15;-1;79200;2
Atlantic/Madeira;-01/+00;-3600;Port;1;1942;4;25;-1;79200;2
Atlantic/Madeira;FMT;-4056;0;1;1912;1;1;-1;3600;1
Atlantic/Madeira;LMT;-4056;0;1;1884;1;1;-1;0;0
Atlantic/Reykjavik;GMT;0;0;1;3999;1;1;-1;0;0
Atlantic/Reykjavik;-01/+00;-3600;Iceland;1;1968;4;7;-1;3600;2
Atlantic/Reykjavik;LMT;-5280;0;1;1908;1;1;-1;0;0
Atlantic/South_Georgia;-02;-7200;0;1;3999;1;1;-1;0;0
Atlantic/South_Georgia;LMT;-8768;0;1;1890;1;1;-1;0;0
Atlantic/St_Helena;GMT;0;0;1;3999;1;1;-1;0;0
Atlantic/St_Helena;LMT;-968;0;1;1912;1;1;-1;0;0
Atlantic/Stanley;-03;-10800;0;1;3999;1;1;-1;0;0
Atlantic/Stanley;-04/-03;-14400;Falk;1;2010;9;5;-1;7200;0
Atlantic/Stanley;-03/-02;-10800;Falk;1;1985;9;15;-1;0;0
Atlantic/Stanley;-04/-03;-14400;Falk;1;1983;5;1;-1;0;0
Atlantic/Stanley;SMT;-13884;0;1;1912;3;12;-1;0;0
Atlantic/Stanley;LMT;-13884;0;1;1890;1;1;-1;0;0
Australia/Adelaide;AC%sT;34200;AS;1;3999;1;1;-1;0;0
Australia/Adelaide;AC%sT;34200;Aus;1;1971;1;1;-1;0;0
Australia/Adelaide;ACST;32400;0;1;1899;5;1;-1;0;0
Australia/Adelaide;LMT;33260;0;1;1895;2;1;-1;0;0
Australia/Brisbane;AE%sT;36000;AQ;1;3999;1;1;-1;0;0
Australia/Brisbane;AE%sT;36000;Aus;1;1971;1;1;-1;0;0
Australia/Brisbane;LMT;36728;0;1;1895;1;1;-1;0;0
Australia/Broken_Hill;AC%sT;34200;AS;1;3999;1;1;-1;0;0
Australia/Broken_Hill;AC%sT;34200;AN;1;2000;1;1;-1;0;0
Australia/Broken_Hill;AC%sT;34200;Aus;1;1971;1;1;-1;0;0
Australia/Broken_Hill;ACST;32400;0;1;1899;5;1;-1;0;0
Australia/Broken_Hill;AEST;36000;0;1;1896;8;23;-1;0;0
Australia/Broken_Hill;LMT;33948;0;1;1895;2;1;-1;0;0
Australia/Currie;AE%sT;36000;AT;1;3999;1;1;-1;0;0
Australia/Currie;AE%sT;36000;Aus;1;1971;7;1;-1;0;0
Australia/Currie;AEDT;36000;3600;1;1917;2;1;-1;0;0
Australia/Currie;AEST;36000;0;1;1916;10;1;-1;7200;0
Australia/Currie;LMT;34528;0;1;1895;9;1;-1;0;0
Australia/Darwin;AC%sT;34200;Aus;1;3999;1;1;-1;0;0
Australia/Darwin;ACST;32400;0;1;1899;5;1;-1;0;0
Australia/Darwin;LMT;31400;0;1;1895;2;1;-1;0;0
Australia/Eucla;+0845/+0945;31500;AW;1;3999;1;1;-1;0;0
Australia/Eucla;+0845/+0945;31500;Aus;1;1943;7;1;-1;0;0
Australia/Eucla;LMT;30928;0;1;1895;12;1;-1;0;0
Australia/Hobart;AE%sT;36000;AT;1;3999;1;1;-1;0;0
Australia/Hobart;AE%sT;36000;Aus;1;1967;1;1;-1;0;0
Australia/Hobart;AEDT;36000;3600;1;1917;2;1;-1;0;0
Australia/Hobart;AEST;36000;0;1;1916;10;1;-1;7200;0
Australia/Hobart;LMT;35356;0;1;1895;9;1;-1;0;0
Australia/Lindeman;AE%sT;36000;Holiday;1;3999;1;1;-1;0;0
Australia/Lindeman;AE%sT;36000;AQ;1;1992;7;1;-1;0;0
Australia/Lindeman;AE%sT;36000;Aus;1;1971;1;1;-1;0;0
Australia/Lindeman;LMT;35756;0;1;1895;1;1;-1;0;0
Australia/Lord_Howe;+1030/+11;37800;LH;1;3999;1;1;-1;0;0
Australia/Lord_Howe;+1030/+1130;37800;LH;1;1985;7;1;-1;0;0
Australia/Lord_Howe;AEST;36000;0;1;1981;3;1;-1;0;0
Australia/Lord_Howe;LMT;38180;0;1;1895;2;1;-1;0;0
Australia/Melbourne;AE%sT;36000;AV;1;3999;1;1;-1;0;0
Australia/Melbourne;AE%sT;36000;Aus;1;1971;1;1;-1;0;0
Australia/Melbourne;LMT;34792;0;1;1895;2;1;-1;0;0
Australia/Perth;AW%sT;28800;AW;1;3999;1;1;-1;0;0
Australia/Perth;AW%sT;28800;Aus;1;1943;7;1;-1;0;0
Australia/Perth;LMT;27804;0;1;1895;12;1;-1;0;0
Australia/Sydney;AE%sT;36000;AN;1;3999;1;1;-1;0;0
Australia/Sydney;AE%sT;36000;Aus;1;1971;1;1;-1;0;0
Australia/Sydney;LMT;36292;0;1;1895;2;1;-1;0;0
Europe/Amsterdam;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Amsterdam;CE%sT;3600;Neth;1;1977;1;1;-1;0;0
Europe/Amsterdam;CE%sT;3600;C-Eur;1;1945;4;2;-1;7200;0
Europe/Amsterdam;+0020/+0120;1200;Neth;1;1940;5;16;-1;0;0
Europe/Amsterdam;%s;1172;Neth;1;1937;7;1;-1;0;0
Europe/Amsterdam;LMT;1172;0;1;1835;1;1;-1;0;0
Europe/Andorra;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Andorra;CET;3600;0;1;1985;3;31;-1;7200;0
Europe/Andorra;WET;0;0;1;1946;9;30;-1;0;0
Europe/Andorra;LMT;364;0;1;1901;1;1;-1;0;0
Europe/Astrakhan;+04;14400;0;1;3999;1;1;-1;0;0
Europe/Astrakhan;+03;10800;0;1;2016;3;27;-1;7200;2
Europe/Astrakhan;+04;14400;0;1;2014;10;26;-1;7200;2
Europe/Astrakhan;+03/+04;10800;Russia;1;2011;3;27;-1;7200;2
Europe/Astrakhan;+04;14400;0;1;1992;3;29;-1;7200;2
Europe/Astrakhan;+03/+04;10800;Russia;1;1991;3;31;-1;7200;2
Europe/Astrakhan;+04/+05;14400;Russia;1;1989;3;26;-1;7200;2
Europe/Astrakhan;+03;10800;0;1;1930;6;21;-1;0;0
Europe/Astrakhan;LMT;11532;0;1;1924;5;1;-1;0;0
Europe/Athens;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Athens;EE%sT;7200;Greece;1;1981;1;1;-1;0;0
Europe/Athens;CE%sT;3600;Greece;1;1944;4;4;-1;0;0
Europe/Athens;EE%sT;7200;Greece;1;1941;4;30;-1;0;0
Europe/Athens;AMT;5692;0;1;1916;7;28;-1;60;0
Europe/Athens;LMT;5692;0;1;1895;9;14;-1;0;0
Europe/Belgrade;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Belgrade;CET;3600;0;1;1982;11;27;-1;0;0
Europe/Belgrade;CEST;3600;3600;1;1945;9;16;-1;7200;2
Europe/Belgrade;CET;3600;0;1;1945;5;8;-1;7200;2
Europe/Belgrade;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Belgrade;CET;3600;0;1;1941;4;18;-1;82800;0
Europe/Belgrade;LMT;4920;0;1;1884;1;1;-1;0;0
Europe/Berlin;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Berlin;CE%sT;3600;Germany;1;1980;1;1;-1;0;0
Europe/Berlin;CE%sT;3600;SovietZone;1;1946;1;1;-1;0;0
Europe/Berlin;CE%sT;3600;C-Eur;1;1945;5;24;-1;7200;0
Europe/Berlin;LMT;3208;0;1;1893;4;1;-1;0;0
Europe/Bratislava;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Bratislava;CE%sT;3600;Czech;1;1979;1;1;-1;0;0
Europe/Bratislava;GMT;3600;-3600;1;1947;2;23;-1;7200;0
Europe/Bratislava;CE%sT;3600;Czech;1;1946;12;1;-1;10800;0
Europe/Bratislava;CE%sT;3600;C-Eur;1;1945;5;9;-1;0;0
Europe/Bratislava;PMT;3464;0;1;1891;10;1;-1;0;0
Europe/Bratislava;LMT;3464;0;1;1850;1;1;-1;0;0
Europe/Brussels;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Brussels;CE%sT;3600;Belgium;1;1977;1;1;-1;0;0
Europe/Brussels;CE%sT;3600;C-Eur;1;1944;9;3;-1;0;0
Europe/Brussels;WE%sT;0;Belgium;1;1940;5;20;-1;7200;2
Europe/Brussels;CE%sT;3600;C-Eur;1;1918;11;11;-1;39600;1
Europe/Brussels;CET;3600;0;1;1916;5;1;-1;0;0
Europe/Brussels;WET;0;0;1;1914;11;8;-1;0;0
Europe/Brussels;BMT;1050;0;1;1892;5;1;-1;43200;0
Europe/Brussels;LMT;1050;0;1;1880;1;1;-1;0;0
Europe/Bucharest;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Bucharest;EE%sT;7200;E-Eur;1;1997;1;1;-1;0;0
Europe/Bucharest;EE%sT;7200;Romania;1;1994;1;1;-1;0;0
Europe/Bucharest;EE%sT;7200;C-Eur;1;1991;1;1;-1;0;0
Europe/Bucharest;EE%sT;7200;Romania;1;1981;3;29;-1;7200;2
Europe/Bucharest;BMT;6264;0;1;1931;7;24;-1;0;0
Europe/Bucharest;LMT;6264;0;1;1891;10;1;-1;0;0
Europe/Budapest;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Budapest;CE%sT;3600;Hungary;1;1980;9;28;-1;7200;2
Europe/Budapest;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Budapest;CE%sT;3600;Hungary;1;1941;4;8;-1;0;0
Europe/Budapest;CE%sT;3600;C-Eur;1;1918;1;1;-1;0;0
Europe/Budapest;LMT;4580;0;1;1890;10;1;-1;0;0
Europe/Busingen;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Busingen;CE%sT;3600;Swiss;1;1981;1;1;-1;0;0
Europe/Busingen;BMT;1786;0;1;1894;6;1;-1;0;0
Europe/Busingen;LMT;2048;0;1;1853;7;16;-1;0;0
Europe/Chisinau;EE%sT;7200;Moldova;1;3999;1;1;-1;0;0
Europe/Chisinau;EE%sT;7200;E-Eur;1;1997;1;1;-1;0;0
Europe/Chisinau;EE%sT;7200;Russia;1;1992;1;1;-1;0;0
Europe/Chisinau;MSK/MSD;10800;Russia;1;1990;5;6;-1;7200;0
Europe/Chisinau;CE%sT;3600;C-Eur;1;1944;8;24;-1;0;0
Europe/Chisinau;EEST;7200;3600;1;1941;7;17;-1;0;0
Europe/Chisinau;EE%sT;7200;Romania;1;1940;8;15;-1;0;0
Europe/Chisinau;BMT;6264;0;1;1931;7;24;-1;0;0
Europe/Chisinau;CMT;6900;0;1;1918;2;15;-1;0;0
Europe/Chisinau;LMT;6920;0;1;1880;1;1;-1;0;0
Europe/Copenhagen;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Copenhagen;CE%sT;3600;Denmark;1;1980;1;1;-1;0;0
Europe/Copenhagen;CE%sT;3600;C-Eur;1;1945;4;2;-1;7200;0
Europe/Copenhagen;CE%sT;3600;Denmark;1;1942;11;2;-1;7200;2
Europe/Copenhagen;CMT;3020;0;1;1894;1;1;-1;0;0
Europe/Copenhagen;LMT;3020;0;1;1890;1;1;-1;0;0
Europe/Dublin;IST/GMT;3600;Eire;1;3999;1;1;-1;0;0
Europe/Dublin;GMT/IST;0;GB-Eire;1;1968;10;27;-1;0;0
Europe/Dublin;GMT;0;0;1;1948;4;18;-1;7200;2
Europe/Dublin;IST;0;3600;1;1947;11;2;-1;7200;2
Europe/Dublin;GMT;0;0;1;1947;3;16;-1;7200;2
Europe/Dublin;IST;0;3600;1;1946;10;6;-1;7200;2
Europe/Dublin;GMT/IST;0;GB-Eire;1;1940;2;25;-1;7200;2
Europe/Dublin;%s;0;GB-Eire;1;1921;12;6;-1;0;0
Europe/Dublin;IST;-1521;3600;1;1916;10;1;-1;7200;2
Europe/Dublin;DMT;-1521;0;1;1916;5;21;-1;7200;2
Europe/Dublin;LMT;-1500;0;1;1880;8;2;-1;0;0
Europe/Gibraltar;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Gibraltar;CET;3600;0;1;1982;1;1;-1;0;0
Europe/Gibraltar;%s;0;GB-Eire;1;1957;4;14;-1;7200;0
Europe/Gibraltar;LMT;-1284;0;1;1880;8;2;-1;0;2
Europe/Guernsey;GMT/BST;0;EU;1;3999;1;1;-1;0;0
Europe/Guernsey;%s;0;GB-Eire;1;1996;1;1;-1;0;0
Europe/Guernsey;BST;3600;0;1;1971;10;31;-1;7200;1
Europe/Guernsey;%s;0;GB-Eire;1;1968;10;27;-1;0;0
Europe/Guernsey;LMT;-75;0;1;1847;12;1;-1;0;2
Europe/Helsinki;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Helsinki;EE%sT;7200;Finland;1;1983;1;1;-1;0;0
Europe/Helsinki;HMT;5989;0;1;1921;5;1;-1;0;0
Europe/Helsinki;LMT;5989;0;1;1878;5;31;-1;0;0
Europe/Isle_of_Man;GMT/BST;0;EU;1;3999;1;1;-1;0;0
Europe/Isle_of_Man;%s;0;GB-Eire;1;1996;1;1;-1;0;0
Europe/Isle_of_Man;BST;3600;0;1;1971;10;31;-1;7200;1
Europe/Isle_of_Man;%s;0;GB-Eire;1;1968;10;27;-1;0;0
Europe/Isle_of_Man;LMT;-75;0;1;1847;12;1;-1;0;2
Europe/Istanbul;+03;10800;0;1;3999;1;1;-1;0;0
Europe/Istanbul;EE%sT;7200;EU;1;2016;9;7;-1;0;0
Europe/Istanbul;EEST;7200;3600;1;2015;11;8;-1;3600;1
Europe/Istanbul;EE%sT;7200;EU;1;2015;10;25;-1;3600;1
Europe/Istanbul;EET;7200;0;1;2014;3;31;-1;3600;1
Europe/Istanbul;EE%sT;7200;EU;1;2014;3;30;-1;3600;1
Europe/Istanbul;EET;7200;0;1;2011;3;28;-1;3600;1
Europe/Istanbul;EE%sT;7200;EU;1;2011;3;27;-1;3600;1
Europe/Istanbul;EE%sT;7200;Turkey;1;2007;1;1;-1;0;0
Europe/Istanbul;+03/+04;10800;Turkey;1;1985;4;20;-1;0;0
Europe/Istanbul;EE%sT;7200;Turkey;1;1978;10;15;-1;0;0
Europe/Istanbul;IMT;7016;0;1;1910;10;1;-1;0;0
Europe/Istanbul;LMT;6952;0;1;1880;1;1;-1;0;0
Europe/Jersey;GMT/BST;0;EU;1;3999;1;1;-1;0;0
Europe/Jersey;%s;0;GB-Eire;1;1996;1;1;-1;0;0
Europe/Jersey;BST;3600;0;1;1971;10;31;-1;7200;1
Europe/Jersey;%s;0;GB-Eire;1;1968;10;27;-1;0;0
Europe/Jersey;LMT;-75;0;1;1847;12;1;-1;0;2
Europe/Kaliningrad;EET;7200;0;1;3999;1;1;-1;0;0
Europe/Kaliningrad;+03;10800;0;1;2014;10;26;-1;7200;2
Europe/Kaliningrad;EE%sT;7200;Russia;1;2011;3;27;-1;7200;2
Europe/Kaliningrad;MSK/MSD;10800;Russia;1;1989;3;26;-1;7200;2
Europe/Kaliningrad;CE%sT;7200;Poland;1;1946;1;1;-1;0;0
Europe/Kaliningrad;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Kaliningrad;LMT;4920;0;1;1893;4;1;-1;0;0
Europe/Kiev;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Kiev;EE%sT;7200;E-Eur;1;1995;1;1;-1;0;0
Europe/Kiev;EEST;7200;3600;1;1991;9;29;-1;10800;0
Europe/Kiev;MSK/MSD;10800;Russia;1;1990;7;1;-1;7200;0
Europe/Kiev;CE%sT;3600;C-Eur;1;1943;11;6;-1;0;0
Europe/Kiev;MSK;10800;0;1;1941;9;20;-1;0;0
Europe/Kiev;EET;7200;0;1;1930;6;21;-1;0;0
Europe/Kiev;KMT;7324;0;1;1924;5;2;-1;0;0
Europe/Kiev;LMT;7324;0;1;1880;1;1;-1;0;0
Europe/Kirov;+03;10800;0;1;3999;1;1;-1;0;0
Europe/Kirov;+04;14400;0;1;2014;10;26;-1;7200;2
Europe/Kirov;+03/+04;10800;Russia;1;2011;3;27;-1;7200;2
Europe/Kirov;+04;14400;0;1;1992;3;29;-1;7200;2
Europe/Kirov;+03/+04;10800;Russia;1;1991;3;31;-1;7200;2
Europe/Kirov;+04/+05;14400;Russia;1;1989;3;26;-1;7200;2
Europe/Kirov;+03;10800;0;1;1930;6;21;-1;0;0
Europe/Kirov;LMT;11928;0;1;1919;7;1;-1;0;1
Europe/Lisbon;WE%sT;0;EU;1;3999;1;1;-1;0;0
Europe/Lisbon;CE%sT;3600;EU;1;1996;3;31;-1;3600;1
Europe/Lisbon;WE%sT;0;W-Eur;1;1992;9;27;-1;3600;2
Europe/Lisbon;WE%sT;0;Port;1;1983;9;25;-1;3600;2
Europe/Lisbon;CET;3600;0;1;1976;9;26;-1;3600;0
Europe/Lisbon;WE%sT;0;Port;1;1966;4;3;-1;7200;0
Europe/Lisbon;LMT;-2205;0;1;1912;1;1;-1;0;1
Europe/Lisbon;LMT;-2205;0;1;1884;1;1;-1;0;0
Europe/Ljubljana;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Ljubljana;CET;3600;0;1;1982;11;27;-1;0;0
Europe/Ljubljana;CEST;3600;3600;1;1945;9;16;-1;7200;2
Europe/Ljubljana;CET;3600;0;1;1945;5;8;-1;7200;2
Europe/Ljubljana;CE%sT;3600;C-Eur;1;1945;1;1;-1;0;0
Europe/Ljubljana;CET;3600;0;1;1941;4;18;-1;82800;0
Europe/Ljubljana;LMT;4920;0;1;1884;1;1;-1;0;0
Europe/London;GMT/BST;0;EU;1;3999;1;1;-1;0;0
Europe/London;%s;0;GB-Eire;1;1996;1;1;-1;0;0
Europe/London;BST;3600;0;1;1971;10;31;-1;7200;1
Europe/London;%s;0;GB-Eire;1;1968;10;27;-1;0;0
Europe/London;LMT;-75;0;1;1847;12;1;-1;0;2
Europe/Luxembourg;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Luxembourg;CE%sT;3600;Belgium;1;1977;1;1;-1;0;0
Europe/Luxembourg;WE%sT;3600;C-Eur;1;1944;9;18;-1;10800;0
Europe/Luxembourg;WE%sT;0;Belgium;1;1940;5;14;-1;10800;0
Europe/Luxembourg;WE%sT;0;Lux;1;1929;10;6;-1;7200;2
Europe/Luxembourg;CE%sT;3600;Lux;1;1918;11;25;-1;0;0
Europe/Luxembourg;LMT;1476;0;1;1904;6;1;-1;0;0
Europe/Madrid;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Madrid;CE%sT;3600;Spain;1;1979;1;1;-1;0;0
Europe/Madrid;WE%sT;0;Spain;1;1940;3;16;-1;82800;0
Europe/Madrid;LMT;-884;0;1;1900;12;31;-1;85516;0
Europe/Malta;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Malta;CE%sT;3600;Malta;1;1981;1;1;-1;0;0
Europe/Malta;CE%sT;3600;Italy;1;1973;3;31;-1;0;0
Europe/Malta;LMT;3484;0;1;1893;11;2;-1;0;2
Europe/Mariehamn;EE%sT;7200;EU;1;3999;1;1;-1;0;0
Europe/Mariehamn;EE%sT;7200;Finland;1;1983;1;1;-1;0;0
Europe/Mariehamn;HMT;5989;0;1;1921;5;1;-1;0;0
Europe/Mariehamn;LMT;5989;0;1;1878;5;31;-1;0;0
Europe/Minsk;+03;10800;0;1;3999;1;1;-1;0;0
Europe/Minsk;EE%sT;7200;Russia;1;2011;3;27;-1;7200;2
Europe/Minsk;MSK;10800;0;1;1991;3;31;-1;7200;2
Europe/Minsk;MSK/MSD;10800;Russia;1;1990;1;1;-1;0;0
Europe/Minsk;CE%sT;3600;C-Eur;1;1944;7;3;-1;0;0
Europe/Minsk;MSK;10800;0;1;1941;6;28;-1;0;0
Europe/Minsk;EET;7200;0;1;1930;6;21;-1;0;0
Europe/Minsk;MMT;6600;0;1;1924;5;2;-1;0;0
Europe/Minsk;LMT;6616;0;1;1880;1;1;-1;0;0
Europe/Monaco;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Monaco;CE%sT;3600;France;1;1977;1;1;-1;0;0
Europe/Monaco;WE%sT;0;France;1;1945;9;16;-1;10800;0
Europe/Monaco;PMT;561;0;1;1911;3;11;-1;0;0
Europe/Monaco;LMT;1772;0;1;1891;3;15;-1;0;0
Europe/Moscow;MSK;10800;0;1;3999;1;1;-1;0;0
Europe/Moscow;MSK;14400;0;1;2014;10;26;-1;7200;2
Europe/Moscow;MSK/MSD;10800;Russia;1;2011;3;27;-1;7200;2
Europe/Moscow;EE%sT;7200;Russia;1;1992;1;19;-1;7200;2
Europe/Moscow;MSK/MSD;10800;Russia;1;1991;3;31;-1;7200;2
Europe/Moscow;EET;7200;0;1;1930;6;21;-1;0;0
Europe/Moscow;MSK/MSD;10800;Russia;1;1922;10;1;-1;0;0
Europe/Moscow;%s;10800;Russia;1;1921;10;1;-1;0;0
Europe/Moscow;%s;9079;Russia;1;1919;7;1;-1;0;1
Europe/Moscow;MMT;9017;0;1;1916;7;3;-1;0;0
Europe/Moscow;LMT;9017;0;1;1880;1;1;-1;0;0
Europe/Oslo;CE%sT;3600;EU;1;3999;1;1;-1;0;0
Europe/Oslo;CE%sT;3600;Norway;1;1980;1;1;-1;0;0
Europe/Oslo;CE%sT;3600;C-Eur;1;1945;4;2;-1;7200;0
Europe/Oslo;CE%sT;3600;Norway;1;1940;8;10;-1;82800;0
Europe/Oslo;LMT;2580;0;1;1895;1;1;-1;0;0
Europe/Paris;CE%sT;3600;EU;1;3999;1;1;-1;0;0
